duration,num_voted_users,num_critic_for_reviews,movie_facebook_likes,imdb_score,budget,gross,title_year,director_name,movie_title
197.0,299.0,,367.0,7.4,,,,,Deadline Gallipoli             
117.0,12560.0,91.0,0.0,7.8,,3222857.0,2005.0,Deepa Mehta,Water 
96.0,14548.0,82.0,1000.0,6.9,1900000.0,4170647.0,1999.0,Damien O'Donnell,East Is East 
82.0,3665.0,48.0,131.0,4.4,3000000.0,,,Peter M. Cohen,Whipped 
109.0,8239.0,33.0,0.0,6.0,3000000.0,4109095.0,1996.0,Mira Nair,
90.0,9808.0,133.0,0.0,6.6,,4033268.0,2010.0,Nicole Holofcener,Please Give 
89.0,128334.0,104.0,0.0,7.8,3000000.0,,1971.0,Mel Stuart,Willy Wonka & the Chocolate Factory 
98.0,3943.0,22.0,217.0,5.3,3000000.0,3902679.0,1993.0,Anthony Hickox,Warlock: The Armageddon 
95.0,8005.0,30.0,417.0,5.3,3000000.0,3559990.0,1997.0,Tom Schulman,8 Heads in a Duffel Bag 
94.0,37594.0,112.0,0.0,8.0,3000000.0,,1978.0,Terrence Malick,Days of Heaven 
104.0,8603.0,79.0,430.0,7.1,,3287435.0,2001.0,Jill Sprecher,Thirteen Conversations About One Thing 
87.0,18711.0,,,5.4,3500000.0,3071947.0,1999.0,,Jawbreaker 
108.0,15885.0,42.0,0.0,6.9,3300000.0,2961991.0,1996.0,Julian Schnabel,Basquiat 
86.0,43982.0,345.0,11000.0,7.4,,4063238.0,,Noah Baumbach,Frances Ha 
94.0,25063.0,152.0,0.0,7.3,3000000.0,2912363.0,,Gavin Hood,Tsotsi 
134.0,55329.0,148.0,,7.8,3000000.0,3000000.0,1998.0,Todd Solondz,Happiness 
89.0,761.0,23.0,26.0,6.6,3000000.0,2223990.0,2003.0,George Gallo,DysFunktional Family 
102.0,31089.0,254.0,20000.0,5.4,3000000.0,1821983.0,2014.0,Kevin Smith,Tusk 
,356181.0,305.0,43000.0,8.4,3000000.0,2181290.0,2003.0,Chan-wook Park,Oldboy 
110.0,,19.0,0.0,6.3,3500000.0,2848578.0,2010.0,David Nixon,Letters to God 
86.0,37495.0,272.0,37000.0,6.1,3000000.0,703002.0,2011.0,Jason Eisener,Hobo with a Shotgun 
101.0,368.0,5.0,174.0,5.0,3000000.0,3105269.0,2016.0,Enrique Begne,Compadres 
102.0,22246.0,65.0,0.0,,3000000.0,,1996.0,Matthew Bright,Freeway 
87.0,1289.0,5.0,76.0,7.2,3000000.0,,2006.0,Michael Landon Jr.,Love's Abiding Joy 
123.0,47385.0,248.0,0.0,7.3,,373060.0,2009.0,Andrea Arnold,Fish Tank 
99.0,7625.0,152.0,0.0,5.7,,,2011.0,Whit Stillman,Damsels in Distress 
173.0,2011.0,10.0,518.0,5.0,,,,,
87.0,37156.0,156.0,0.0,5.3,3000000.0,418268.0,2012.0,Leslye Headland,Bachelorette 
44.0,,,,,,,,,BrainDead             
120.0,758.0,,47.0,5.0,,,2004.0,Bobby Roth,Brave New Girl 
93.0,7988.0,82.0,0.0,5.3,3000000.0,200803.0,2012.0,Tim Heidecker,Tim and Eric's Billion Dollar Movie 
111.0,48562.0,175.0,0.0,6.0,25000000.0,33631221.0,2014.0,Rupert Wyatt,The Gambler 
60.0,437.0,,,7.6,,,,,The Grand             
,11074.0,40.0,442.0,,2700000.0,95016.0,2004.0,Marco Kreuzpaintner,Summer Storm 
100.0,266.0,8.0,348.0,5.9,3000000.0,73678.0,2011.0,Kate Connor,Fort McCoy 
88.0,4122.0,63.0,0.0,4.1,5000000.0,,2009.0,Deon Taylor,Chain Letter 
97.0,1238.0,20.0,117.0,6.7,,39852.0,1999.0,Jason Alexander,
122.0,30511.0,174.0,0.0,,3000000.0,,2011.0,Xavier Gens,The Divide 
86.0,2437.0,90.0,580.0,6.2,,128937.0,2009.0,Conor McPherson,The Eclipse 
83.0,7358.0,58.0,0.0,,3000000.0,,2015.0,Will Canon,Demonic 
80.0,1257.0,14.0,48.0,3.3,3000000.0,,,Philip Zlotorynski,
108.0,306336.0,451.0,24000.0,6.5,200000000.0,334185206.0,2010.0,Tim Burton,Alice in Wonderland 
90.0,62.0,,54.0,6.2,3000000.0,,2009.0,,The Deported 
96.0,2280.0,21.0,448.0,5.9,3000000.0,5005.0,2009.0,Francesca Gregorini,Tanner Hall 
85.0,1370.0,9.0,433.0,5.5,,,2013.0,Marcio Garcia,Open Road 
83.0,,,0.0,5.5,,,2014.0,David Wain,They Came Together 
80.0,2978.0,29.0,,,3000000.0,,2013.0,Craig Moss,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo 
90.0,13599.0,23.0,6000.0,5.8,3000000.0,,2011.0,Michael Jai White,Never Back Down 2: The Beatdown 
92.0,,,3000.0,7.4,3000000.0,,1967.0,John Boorman,Point Blank 
100.0,118.0,2.0,32.0,5.1,,,2009.0,Paolo Monico,Four Single Fathers 
88.0,704.0,17.0,406.0,,800000.0,,2013.0,,Enter the Dangerous Mind 
95.0,976.0,7.0,395.0,4.8,3000000.0,,,Darin Scott,Something Wicked 
82.0,520.0,6.0,398.0,3.9,3000000.0,,2015.0,,AWOL-72 
97.0,,9.0,37.0,6.2,,,,Monte Hellman,Iguana 
,103749.0,343.0,,7.0,95000000.0,201148159.0,2015.0,Kenneth Branagh,Cinderella 
94.0,706.0,11.0,229.0,6.2,3000000.0,,2009.0,Brian Caunter,Chicago Overcoat 
95.0,3443.0,34.0,480.0,5.9,,,2010.0,Chris D'Arienzo,Barry Munday 
113.0,28951.0,71.0,0.0,8.0,2900000.0,5595428.0,1998.0,Walter Salles,
136.0,,21.0,612.0,7.3,2900000.0,,1961.0,Frank Capra,Pocketful of Miracles 
80.0,2425.0,28.0,968.0,4.9,3000000.0,,,Isaac Florentine,Close Range 
105.0,,,88.0,6.5,1500000.0,3123749.0,2005.0,Susan Seidelman,Boynton Beach Club 
90.0,2157.0,30.0,,4.3,3000000.0,,2014.0,Michael Polish,Amnesiac 
93.0,5695.0,73.0,0.0,6.4,3000000.0,100675.0,2010.0,Heidi Ewing,Freakonomics 
107.0,80961.0,154.0,,7.6,2800000.0,,1976.0,Richard Donner,The Omen 
89.0,55040.0,251.0,0.0,6.8,2200000.0,3645438.0,2003.0,Alexandre Aja,High Tension 
90.0,4173.0,57.0,0.0,6.1,,,2010.0,Leon Ford,Griff the Invisible 
89.0,859.0,14.0,369.0,4.0,3000000.0,,,Hank Braxtan,Unnatural 
116.0,33567.0,159.0,0.0,7.4,8000000.0,22201636.0,2005.0,Craig Brewer,Hustle & Flow 
120.0,175196.0,181.0,10000.0,8.3,2883848.0,25000000.0,1959.0,Billy Wilder,Some Like It Hot 
,21359.0,110.0,0.0,5.3,2800000.0,19170001.0,1988.0,John Carl Buechler,Friday the 13th Part VII: The New Blood 
102.0,291875.0,213.0,14000.0,8.1,2800000.0,22202612.0,1939.0,Victor Fleming,The Wizard of Oz 
,112671.0,,14000.0,8.0,2800000.0,86300000.0,1974.0,Mel Brooks,Young Frankenstein 
,40800.0,280.0,0.0,5.7,,952620.0,2007.0,George A. Romero,Diary of the Dead 
144.0,27569.0,15.0,349.0,8.2,120000000.0,,2006.0,Rajkumar Hirani,Lage Raho Munna Bhai 
113.0,,61.0,381.0,7.1,2700000.0,9054736.0,1997.0,Victor Nunez,Ulee's Gold 
118.0,8856.0,33.0,0.0,7.4,2700000.0,,1979.0,Carroll Ballard,The Black Stallion 
141.0,745.0,1.0,50.0,6.6,3000000.0,,2015.0,Rohit Jugraj,Sardaar Ji 
90.0,,2.0,77.0,5.7,,,2008.0,,Journey to Saturn 
,5786.0,27.0,,6.9,2686585.0,,1963.0,John Ford,Donovan's Reef 
95.0,1470.0,19.0,121.0,7.0,2650000.0,,1996.0,Alex van Warmerdam,The Dress 
122.0,1553.0,9.0,116.0,7.0,2627000.0,,,,A Guy Named Joe 
93.0,95294.0,121.0,12000.0,7.8,2600000.0,119500000.0,1974.0,Mel Brooks,Blazing Saddles 
97.0,29488.0,166.0,0.0,5.9,1800000.0,,1984.0,Joseph Zito,Friday the 13th: The Final Chapter 
82.0,34643.0,269.0,17000.0,7.4,,3826455.0,2013.0,Pawel Pawlikowski,Ida 
140.0,10755.0,29.0,963.0,7.8,2600000.0,,1987.0,James Ivory,Maurice 
86.0,6930.0,20.0,323.0,6.0,2800000.0,475000.0,2006.0,Frank Sebastiano,Beer League 
109.0,45500.0,107.0,1000.0,5.3,34000000.0,10654581.0,1999.0,Rand Ravich,The Astronaut's Wife 
105.0,3849.0,74.0,0.0,7.9,,2276368.0,2004.0,Stacy Peralta,Riding Giants 
66.0,40878.0,173.0,0.0,7.2,2600000.0,38108.0,,Nacho Vigalondo,Timecrimes 
,1418.0,,,7.4,15000000.0,,,Hao Ning,
100.0,5012.0,,254.0,5.3,2600000.0,,2007.0,Tony Giglio,Timber Falls 
103.0,150020.0,169.0,0.0,8.3,2540800.0,,1952.0,Stanley Donen,Singin' in the Rain 
,6429.0,13.0,10000.0,7.6,2500000.0,,2010.0,Joe Cross,"Fat, Sick & Nearly Dead "
86.0,34620.0,129.0,0.0,5.1,2500000.0,40041683.0,2013.0,,A Haunted House 
87.0,9010.0,30.0,0.0,5.1,2500000.0,33349949.0,2012.0,,2016: Obama's America 
119.0,36372.0,,3000.0,4.9,15000000.0,33386128.0,,Rob Zombie,
149.0,50311.0,75.0,0.0,6.9,26000000.0,25809813.0,1996.0,,That Thing You Do! 
98.0,28589.0,162.0,0.0,4.6,2500000.0,,,Tommy Lee Wallace,Halloween III: Season of the Witch 
98.0,23546.0,74.0,819.0,6.3,,,1971.0,,Escape from the Planet of the Apes 
112.0,15277.0,65.0,1000.0,7.9,2500000.0,,1963.0,Martin Ritt,Hud 
75.0,6062.0,26.0,,6.7,,32230907.0,2013.0,Leslie Small,
104.0,36996.0,63.0,0.0,7.1,2500000.0,6401336.0,1991.0,Gus Van Sant,My Own Private Idaho 
102.0,187595.0,,0.0,7.6,2500000.0,26781723.0,2004.0,Zach Braff,Garden State 
105.0,183288.0,121.0,22000.0,8.1,2500000.0,5400000.0,1995.0,Richard Linklater,Before Sunrise 
99.0,1003.0,,39.0,,3200000.0,,2003.0,Éric Tessier,Sur le seuil 
107.0,6221.0,74.0,500.0,,2500000.0,1282084.0,,Alison Maclean,
96.0,7776.0,54.0,774.0,7.6,,1186323.0,2004.0,Alice Wu,Saving Face 
101.0,2560.0,80.0,430.0,6.7,,,2007.0,Sarah Gavron,Brick Lane 
89.0,52509.0,,13000.0,7.1,2500000.0,3325638.0,2012.0,Jake Schreier,Robot & Frank 
106.0,21202.0,72.0,0.0,7.6,2000000.0,395592.0,2003.0,Isabel Coixet,My Life Without Me 
95.0,105591.0,220.0,10000.0,7.1,2500000.0,6851969.0,2013.0,James Ponsoldt,The Spectacular Now 
34.0,97.0,1.0,16.0,7.1,34000.0,333658.0,1990.0,,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
101.0,52286.0,197.0,24000.0,7.7,2500000.0,12995673.0,2008.0,Larry Charles,Religulous 
112.0,578.0,14.0,588.0,7.6,2500000.0,173783.0,2008.0,,Fuel 
100.0,91.0,3.0,144.0,6.6,2500000.0,118666.0,2006.0,Tim Boxell,Valley of the Heart's Delight 
92.0,185345.0,191.0,0.0,6.7,20000000.0,,,Rawson Marshall Thurber,Dodgeball: A True Underdog Story 
100.0,806.0,18.0,140.0,5.7,2500000.0,,2006.0,Michael D. Sellers,Eye of the Dolphin 
80.0,1138.0,28.0,,7.1,2500000.0,99851.0,2010.0,Reed Cowan,8: The Mormon Proposition 
106.0,,22.0,0.0,6.2,14000000.0,115504.0,2008.0,James Dodson,The Other End of the Line 
103.0,10220.0,62.0,560.0,6.1,8400000.0,5725.0,2000.0,Stefan Ruzowitzky,Anatomy 
90.0,5699.0,47.0,,5.9,2500000.0,75727.0,2008.0,Alex Rivera,Sleep Dealer 
96.0,61787.0,,19000.0,6.8,2500000.0,322157.0,2010.0,James Gunn,Super 
,858.0,,190.0,5.8,2500000.0,,2010.0,John Murlowski,Christmas Mail 
87.0,,95.0,0.0,5.0,2500000.0,,,Benni Diez,Stung 
94.0,63.0,10.0,89.0,6.3,3500000.0,,2016.0,Danny Perez,Antibirth 
120.0,4100.0,28.0,352.0,6.8,2400000.0,5731103.0,1996.0,Spike Lee,Get on the Bus 
101.0,4057.0,25.0,250.0,5.1,2400000.0,978908.0,2006.0,,Thr3e 
84.0,108052.0,121.0,79000.0,6.6,,438653.0,,Mike Judge,Idiocracy 
110.0,1510.0,10.0,0.0,5.0,2500000.0,,2015.0,Zackary Adler,The Rise of the Krays 
101.0,99177.0,172.0,11000.0,7.7,1500000.0,327919.0,2006.0,Shane Meadows,This Is England 
101.0,2753.0,20.0,0.0,3.1,,,2012.0,Dominic Burns,Alien Uprising 
101.0,,,,6.5,2361000.0,,1944.0,George Sidney,Bathing Beauty 
105.0,1015.0,8.0,,3.9,2450000.0,178739.0,2011.0,Carmen Marron,Go for It! 
,2189.0,15.0,500.0,6.8,,565592.0,1998.0,Tim McCanlies,"Dancer, Texas Pop. 81 "
108.0,3538.0,14.0,438.0,7.0,2295429.0,,1951.0,George Sidney,Show Boat 
,440.0,12.0,279.0,5.9,,27012.0,2010.0,Mario Van Peebles,Redemption Road 
108.0,6025.0,48.0,0.0,5.8,,,2014.0,Jason Stone,The Calling 
90.0,19650.0,17.0,0.0,7.3,2300000.0,,1987.0,Jerry Rees,The Brave Little Toaster 
120.0,71321.0,99.0,3000.0,7.8,2280000.0,76400000.0,1940.0,James Algar,Fantasia 
104.0,82476.0,138.0,0.0,7.8,1800000.0,,1971.0,William Friedkin,The French Connection 
90.0,44.0,,224.0,6.9,2500000.0,,2014.0,Jaco Booyens,8 Days 
91.0,31952.0,235.0,0.0,5.7,4000000.0,,1982.0,Steve Miner,Friday the 13th Part III 
92.0,22521.0,160.0,1000.0,4.7,2200000.0,21300000.0,1985.0,Danny Steinmann,Friday the 13th: A New Beginning 
117.0,1573.0,18.0,285.0,5.9,2200000.0,379643.0,2007.0,Michael Landon Jr.,The Last Sin Eater 
,4977.0,11.0,13000.0,5.9,2300000.0,12985267.0,2015.0,Jon Gunn,Do You Believe? 
90.0,1118.0,11.0,,4.3,2200000.0,,2008.0,Hayley Cloake,Impact Point 
119.0,1314.0,7.0,68.0,7.5,2160000.0,,,,
90.0,1351.0,5.0,452.0,,,,2015.0,,Eden 
90.0,480.0,,172.0,,1200000.0,,2005.0,Harmage Singh Kalirai,Chicken Tikka Masala 
97.0,485.0,5.0,107.0,5.3,2400000.0,,2014.0,,Always Woodstock 
90.0,5187.0,95.0,870.0,,2500000.0,,2007.0,Jon Knautz,Jack Brooks: Monster Slayer 
172.0,40359.0,97.0,0.0,8.1,2100000.0,23650000.0,1946.0,William Wyler,The Best Years of Our Lives 
115.0,29424.0,,0.0,7.0,,,2001.0,Larry Clark,Bully 
89.0,12244.0,67.0,0.0,7.6,15500000.0,313436.0,2001.0,Petter Næss,Elling 
125.0,22.0,4.0,305.0,7.2,2100000.0,3330.0,2015.0,Robert Fontaine,
78.0,131462.0,252.0,15000.0,7.5,1500000.0,,2007.0,Jaume Balagueró,[Rec] 
,544.0,,162.0,6.3,2100000.0,,2010.0,,Lies in Plain Sight 
100.0,6.0,1.0,14.0,6.7,,,2015.0,Dan Perri,Sharkskin 
77.0,1355.0,33.0,275.0,4.8,,,2015.0,Neil Mcenery-West,Containment 
81.0,1274.0,,380.0,5.5,2100000.0,,2015.0,Anthony O'Brien,The Timber 
115.0,89403.0,167.0,0.0,7.5,2000000.0,24800000.0,1963.0,Terence Young,From Russia with Love 
,4663.0,49.0,,5.1,2300000.0,792966.0,1989.0,Michael Herz,The Toxic Avenger Part II 
60.0,2258.0,,763.0,7.4,,,,,In the Heat of the Night             
89.0,33335.0,66.0,0.0,7.3,2000000.0,,1973.0,Woody Allen,Sleeper 
100.0,112899.0,533.0,45000.0,6.9,2000000.0,14673301.0,2014.0,David Robert Mitchell,It Follows 
88.0,,50.0,0.0,6.8,2000000.0,,1972.0,Woody Allen,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 
129.0,215086.0,127.0,15000.0,,2000000.0,,1962.0,Robert Mulligan,To Kill a Mockingbird 
87.0,133966.0,177.0,0.0,7.6,2000000.0,9003011.0,1981.0,George Miller,
102.0,34520.0,77.0,0.0,7.6,2000000.0,11546543.0,1994.0,Chia-Liang Liu,The Legend of Drunken Master 
152.0,67825.0,103.0,0.0,7.7,2000000.0,,1962.0,Stanley Kubrick,Lolita 
118.0,77551.0,123.0,0.0,7.6,2000000.0,11533945.0,1999.0,Kimberly Peirce,Boys Don't Cry 
86.0,18566.0,,0.0,5.3,2000000.0,12555230.0,2011.0,,Silent House 
137.0,259379.0,215.0,39000.0,8.5,2000000.0,11284657.0,2006.0,Florian Henckel von Donnersmarck,The Lives of Others 
129.0,15401.0,34.0,10000.0,7.0,,34522221.0,,,Courageous 
134.0,62860.0,100.0,0.0,8.0,2000000.0,,1961.0,Robert Rossen,The Hustler 
119.0,2269.0,12.0,236.0,7.1,1614000.0,,1940.0,Jack Conway,Boom Town 
80.0,42462.0,167.0,0.0,7.8,9500000.0,7002255.0,2003.0,,The Triplets of Belleville 
89.0,8224.0,56.0,0.0,7.2,2000000.0,6719300.0,1998.0,Chris Eyre,Smoke Signals 
101.0,41999.0,180.0,0.0,7.5,,6003587.0,2003.0,Shari Springer Berman,American Splendor 
80.0,168398.0,,13000.0,8.0,2700000.0,5792822.0,2004.0,Richard Linklater,Before Sunset 
115.0,,157.0,11000.0,8.1,,5383834.0,2000.0,,Amores Perros 
100.0,,126.0,0.0,,1500000.0,4599680.0,2003.0,Catherine Hardwicke,Thirteen 
118.0,10791.0,61.0,0.0,,2000000.0,,1947.0,Elia Kazan,Gentleman's Agreement 
100.0,111658.0,365.0,20000.0,7.2,2000000.0,6531491.0,2010.0,Debra Granik,Winter's Bone 
106.0,26926.0,121.0,,8.1,,4581222.0,2003.0,,Touching the Void 
106.0,1381.0,10.0,60.0,7.0,2000000.0,,1938.0,Henry King,Alexander's Ragtime Band 
91.0,31130.0,151.0,0.0,,2000000.0,3885134.0,2005.0,Miranda July,Me and You and Everyone We Know 
105.0,55382.0,,63000.0,,,4311834.0,2010.0,Charles Ferguson,Inside Job 
96.0,20885.0,158.0,0.0,6.1,2000000.0,3590010.0,2015.0,Max Joseph,We Are Your Friends 
116.0,70084.0,167.0,0.0,7.5,,3300230.0,1999.0,Jim Jarmusch,
,54657.0,118.0,0.0,7.0,2000000.0,3335839.0,2005.0,David Ayer,Harsh Times 
97.0,3911.0,39.0,0.0,5.3,,2557668.0,2015.0,Jerry Jameson,Captive 
101.0,8662.0,108.0,134.0,4.7,2000000.0,2506446.0,2002.0,,Full Frontal 
98.0,4288.0,65.0,,5.7,2000000.0,7369373.0,1986.0,Kevin Tenney,
22.0,4181.0,8.0,558.0,8.1,,,,,Strangers with Candy             
150.0,30618.0,85.0,0.0,7.8,18000000.0,4414535.0,1996.0,Kenneth Branagh,Hamlet 
101.0,27346.0,160.0,0.0,6.5,2000000.0,1984378.0,2006.0,John Cameron Mitchell,Shortbus 
90.0,46107.0,231.0,0.0,8.0,1500000.0,2283276.0,2008.0,Ari Folman,Waltz with Bashir 
120.0,397.0,7.0,32.0,3.3,2000000.0,,2003.0,Gary Rogers,"The Book of Mormon Movie, Volume 1: The Journey "
102.0,7314.0,79.0,0.0,8.3,2000000.0,1430185.0,2007.0,,No End in Sight 
102.0,,168.0,0.0,6.9,2000000.0,1477002.0,2015.0,Marielle Heller,
60.0,415.0,1.0,43.0,7.3,,,,,Get Real             
,5475.0,107.0,0.0,8.1,,1134049.0,2007.0,David Sington,In the Shadow of the Moon 
104.0,8204.0,200.0,0.0,6.5,,,2010.0,Kelly Reichardt,Meek's Cutoff 
89.0,5615.0,123.0,592.0,6.8,2000000.0,653621.0,2005.0,Fenton Bailey,Inside Deep Throat 
99.0,,,495.0,7.3,,,2000.0,Bob Giraldi,Dinner Rush 
,4049.0,41.0,,6.4,,444354.0,1997.0,Jill Sprecher,
86.0,3467.0,46.0,974.0,4.6,3400000.0,535249.0,2010.0,Huck Botko,The Virginity Hit 
,11031.0,30.0,739.0,6.5,17000000.0,,1985.0,Luc Besson,Subway 
96.0,7479.0,46.0,857.0,7.0,6000000.0,371081.0,2004.0,David Duchovny,House of D 
94.0,34556.0,221.0,,5.4,,347578.0,2007.0,Mitchell Lichtenstein,Teeth 
91.0,5613.0,51.0,0.0,6.7,2000000.0,124494.0,1998.0,Lance Mungia,
,275.0,1.0,10.0,2.8,,,2000.0,Kundan Shah,Hum To Mohabbat Karega 
90.0,16828.0,58.0,0.0,7.4,,120620.0,2004.0,Michael Dowse,It's All Gone Pete Tong 
85.0,2522.0,45.0,407.0,5.8,3800000.0,100669.0,2009.0,Hue Rhodes,Saint John of Las Vegas 
96.0,2081.0,44.0,224.0,7.1,,,1997.0,Shane Meadows,
129.0,1758.0,74.0,0.0,4.5,13500000.0,,2015.0,Roland Emmerich,Stonewall 
60.0,39559.0,20.0,3000.0,,,,,,Eureka             
93.0,922.0,6.0,39.0,5.3,,55202.0,2008.0,Jugal Hansraj,
100.0,508.0,5.0,61.0,5.4,,,2003.0,Danny Provenzano,This Thing of Ours 
97.0,1278.0,10.0,715.0,,,549632.0,2013.0,Bill Muir,The Lost Medallion: The Adventures of Billy Stone 
94.0,6223.0,81.0,0.0,5.9,,137945.0,2014.0,,
95.0,1268.0,66.0,195.0,6.2,1500000.0,17580.0,2009.0,Noah Buschel,The Missing Person 
97.0,10182.0,,810.0,5.9,2000000.0,,1993.0,,Return of the Living Dead III 
,19336.0,34.0,0.0,,14000.0,12667.0,2005.0,,London 
96.0,10282.0,78.0,474.0,6.6,2000000.0,198407.0,2006.0,Laurie Collyer,Sherrybaby 
,11211.0,,215.0,5.1,,13973532.0,2002.0,,Stealing Harvard 
,13279.0,29.0,0.0,6.0,,,2015.0,Aaron Hann,Circle 
91.0,57811.0,161.0,0.0,6.8,,5824.0,,James Watkins,Eden Lake 
99.0,2895.0,18.0,604.0,5.4,,2843.0,2013.0,Catherine Hardwicke,Plush 
88.0,17296.0,107.0,0.0,5.2,,,2009.0,Phil Claydon,Vampire Killers 
119.0,9689.0,30.0,1000.0,7.8,2000000.0,4958.0,2008.0,,Gangster's Paradise: Jerusalema 
99.0,2588.0,24.0,205.0,6.4,2000000.0,,2004.0,John Simpson,Freeze Frame 
92.0,40380.0,116.0,0.0,6.1,100000.0,,2011.0,Colin Minihan,Grave Encounters 
86.0,6585.0,98.0,0.0,5.7,,,2012.0,Conor McMahon,Stitches 
83.0,9280.0,25.0,0.0,5.5,2000000.0,,2010.0,Chris Shadley,Nine Dead 
81.0,7.0,,0.0,7.4,,,2015.0,Simon Napier-Bell,"To Be Frank, Sinatra at 100 "
82.0,27646.0,40.0,,7.1,2000000.0,,1971.0,Woody Allen,Bananas 
102.0,289.0,20.0,115.0,3.9,,13220.0,2012.0,Simon Yin,Supercapitalist 
,355.0,8.0,44.0,4.6,2000000.0,,2007.0,Jeff Crook,
30.0,7646.0,19.0,1000.0,7.3,,,,,Wings             
92.0,19236.0,,0.0,7.7,2300000.0,7927.0,1947.0,Orson Welles,The Lady from Shanghai 
88.0,2701.0,21.0,153.0,4.9,2000000.0,,2008.0,Dave Payne,No Man's Land: The Rise of Reeker 
97.0,5182.0,12.0,,6.3,14000000.0,,2002.0,James Cox,Highway 
96.0,5732.0,33.0,0.0,6.1,2000000.0,,2012.0,,Small Apartments 
87.0,,9.0,0.0,,,,2013.0,Brad Copeland,Coffee Town 
106.0,344.0,94.0,655.0,5.7,2000000.0,,2012.0,Paul Bunnell,The Ghastly Love of Johnny X 
107.0,4478.0,41.0,825.0,5.6,,4556.0,2013.0,Phil Morrison,All Is Bright 
80.0,952.0,38.0,200.0,6.0,,,1967.0,Harald Reinl,The Torture Chamber of Dr. Sadism 
91.0,3605.0,12.0,0.0,5.7,2000000.0,,2013.0,James Cox,Straight A's 
99.0,6804.0,25.0,,7.0,2000000.0,,,Richard Lester,A Funny Thing Happened on the Way to the Forum 
102.0,,27.0,69.0,5.3,2000000.0,,2007.0,Michael Moore,Slacker Uprising 
108.0,583.0,2.0,651.0,4.4,2000000.0,,2011.0,Tanner Beard,The Legend of Hell's Gate: An American Conspiracy 
88.0,2348.0,23.0,0.0,3.4,1250000.0,,2015.0,Scott Dow,The Walking Deceased 
89.0,1040.0,32.0,,4.5,2000000.0,,2015.0,Derick Martini,The Curse of Downers Grove 
92.0,838.0,18.0,728.0,3.4,2000000.0,,2015.0,Jerry Dugan,
,11763.0,45.0,0.0,7.1,1900000.0,,1986.0,Tim Hunter,
103.0,4894.0,60.0,298.0,6.4,1900000.0,1420578.0,2003.0,Michael Polish,Northfork 
90.0,2032.0,23.0,620.0,5.2,1950000.0,,2015.0,William Kaufman,The Marine 4: Moving Target 
95.0,118684.0,,24000.0,7.0,3000000.0,1028658.0,2010.0,Rodrigo Cortés,Buried 
97.0,65877.0,,,7.3,,466702.0,2010.0,Richard Ayoade,Submarine 
108.0,6678.0,68.0,0.0,8.1,1500000.0,,2013.0,Jehane Noujaim,The Square 
95.0,1010.0,14.0,104.0,5.8,1400000.0,18435.0,2006.0,Pascal Arnold,One to Another 
100.0,108248.0,359.0,39000.0,5.9,30000000.0,35266619.0,2013.0,Kimberly Peirce,Carrie 
160.0,5018.0,15.0,1000.0,6.4,,95236.0,2013.0,Remo,ABCD (Any Body Can Dance) 
101.0,149293.0,256.0,10000.0,,1800000.0,26505000.0,1984.0,Wes Craven,A Nightmare on Elm Street 
90.0,40481.0,,,7.8,1000000.0,2957978.0,2008.0,James Marsh,Man on Wire 
86.0,333.0,,,6.3,,,2015.0,John Laing,Abandoned 
89.0,744.0,10.0,,7.2,1900000.0,444044.0,,Jamal Hill,Brotherly Love 
87.0,41509.0,,,5.6,1800000.0,40990055.0,2010.0,Daniel Stamm,The Last Exorcism 
,29019.0,205.0,10000.0,7.2,,1445366.0,2009.0,Sam Taylor-Johnson,Nowhere Boy 
125.0,78454.0,94.0,5000.0,8.0,1800000.0,,1951.0,Elia Kazan,A Streetcar Named Desire 
95.0,342585.0,192.0,18000.0,8.5,1800000.0,,1964.0,Stanley Kubrick,
118.0,11088.0,85.0,544.0,6.8,1800000.0,5709616.0,2002.0,Carlos Carrera,El crimen del padre Amaro 
93.0,70336.0,663.0,31000.0,7.3,1800000.0,12784397.0,2012.0,Benh Zeitlin,Beasts of the Southern Wild 
96.0,22764.0,62.0,511.0,5.5,1800000.0,,,J. Lee Thompson,Battle for the Planet of the Apes 
109.0,2794.0,39.0,0.0,7.3,1800000.0,3050934.0,2000.0,Maggie Greenwald,Songcatcher 
,2603.0,68.0,,6.3,,841206.0,2011.0,Vera Farmiga,Higher Ground 
155.0,563.0,3.0,82.0,5.1,150000000.0,,2015.0,Vijay Chandar,Vaalu 
90.0,13223.0,130.0,0.0,6.6,1500000.0,638476.0,2011.0,Morgan Spurlock,The Greatest Movie Ever Sold 
93.0,1435.0,13.0,266.0,6.1,1800000.0,,,Jonathan Wacks,Ed and His Dead Mother 
108.0,1747.0,44.0,353.0,7.5,1800000.0,505295.0,2003.0,Khyentse Norbu,Travelers and Magicians 
114.0,25472.0,26.0,0.0,7.0,1800000.0,,1968.0,Ted Post,Hang 'Em High 
87.0,1756.0,27.0,169.0,7.2,,,,Richard Brooks,Deadline - U.S.A. 
113.0,,,368.0,5.3,1800000.0,,2007.0,Tony Krantz,Sublime 
87.0,13.0,,8.0,8.7,,,2016.0,,A Beginner's Guide to Snuff 
90.0,761.0,10.0,566.0,3.4,1800000.0,,2013.0,W.D. Hogan,Independence Daysaster 
